time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-11-29T00:00:00.0000000Z,2021-11-28T00:00:00.5940000Z,2021-11-28T23:59:59.9960000Z,0.9453,0.9692,0.8825,0.9687,336336729.0,432672
2021-11-30T00:00:00.0000000Z,2021-11-29T00:00:00.9630000Z,2021-11-29T23:59:59.6600000Z,0.9687,1.0019,0.9631,0.9898,303393405.0,419716
2021-12-01T00:00:00.0000000Z,2021-11-30T00:00:00.4660000Z,2021-11-30T23:59:59.9620000Z,0.9899,1.0304,0.97,0.9983,340017409.0,507111
2021-12-02T00:00:00.0000000Z,2021-12-01T00:00:01.0460000Z,2021-12-01T23:59:59.7710000Z,0.9984,1.0173,0.9799,0.9899,250291608.0,329435
2021-12-03T00:00:00.0000000Z,2021-12-02T00:00:00.8160000Z,2021-12-02T23:59:59.8530000Z,0.9898,0.9901,0.9545,0.9716,213172250.0,308304
2021-12-04T00:00:00.0000000Z,2021-12-03T00:00:00.4130000Z,2021-12-03T23:59:59.6410000Z,0.9715,0.9838,0.89,0.9211,296989522.0,429594
2021-12-05T00:00:00.0000000Z,2021-12-04T00:00:01.7280000Z,2021-12-04T23:59:59.9760000Z,0.9211,0.9245,0.6,0.8449,1357889559.04,1464920
2021-12-06T00:00:00.0000000Z,2021-12-05T00:00:00.0110000Z,2021-12-05T23:59:59.7990000Z,0.8452,0.862,0.769,0.8045,518767360.0,675094
2021-12-07T00:00:00.0000000Z,2021-12-06T00:00:00.3940000Z,2021-12-06T23:59:59.4000000Z,0.8045,0.8303,0.7485,0.8255,508644255.0,580484
2021-12-08T00:00:00.0000000Z,2021-12-07T00:00:00.2610000Z,2021-12-07T23:59:59.6640000Z,0.8256,0.8467,0.8042,0.8154,319164433.0,376051
2021-12-09T00:00:00.0000000Z,2021-12-08T00:00:00.6630000Z,2021-12-08T23:59:59.8370000Z,0.8154,0.8844,0.8026,0.8622,415004580.0,506377
2021-12-10T00:00:00.0000000Z,2021-12-09T00:00:01.0020000Z,2021-12-09T23:59:59.1260000Z,0.8623,0.9361,0.8319,0.8583,684730305.0,876270
2021-12-11T00:00:00.0000000Z,2021-12-10T00:00:00.1960000Z,2021-12-10T23:59:59.8850000Z,0.8583,0.8829,0.7914,0.7992,496512579.0,594580
2021-12-12T00:00:00.0000000Z,2021-12-11T00:00:00.0370000Z,2021-12-11T23:59:59.9170000Z,0.7992,0.8445,0.7844,0.8392,284881381.0,445658
2021-12-13T00:00:00.0000000Z,2021-12-12T00:00:00.0340000Z,2021-12-12T23:59:58.4380000Z,0.8391,0.8572,0.8088,0.8393,224450903.0,433672
2021-12-14T00:00:00.0000000Z,2021-12-13T00:00:01.3120000Z,2021-12-13T23:59:58.8170000Z,0.8394,0.8444,0.7601,0.7818,378446930.0,453192
2021-12-15T00:00:00.0000000Z,2021-12-14T00:00:00.3780000Z,2021-12-14T23:59:59.8620000Z,0.782,0.8214,0.7717,0.8103,352693472.0,436376
2021-12-16T00:00:00.0000000Z,2021-12-15T00:00:01.5480000Z,2021-12-15T23:59:58.7190000Z,0.8102,0.84,0.777,0.8262,354116180.0,436330
2021-12-17T00:00:00.0000000Z,2021-12-16T00:00:00.3010000Z,2021-12-16T23:59:59.2140000Z,0.8262,0.8364,0.8028,0.8051,206133176.0,263603
2021-12-18T00:00:00.0000000Z,2021-12-17T00:00:00.0230000Z,2021-12-17T23:59:59.3910000Z,0.8053,0.8322,0.7754,0.7966,260070103.0,331128
2021-12-19T00:00:00.0000000Z,2021-12-18T00:00:04.7100000Z,2021-12-18T23:59:59.2190000Z,0.7967,0.8347,0.791,0.8262,170671362.0,237029
2021-12-20T00:00:00.0000000Z,2021-12-19T00:00:00.4890000Z,2021-12-19T23:59:57.5660000Z,0.8263,0.8485,0.819,0.835,163868347.0,237995
2021-12-21T00:00:00.0000000Z,2021-12-20T00:00:00.3350000Z,2021-12-20T23:59:59.9060000Z,0.835,0.915,0.8241,0.8798,555435824.0,717607
2021-12-22T00:00:00.0000000Z,2021-12-21T00:00:00.1450000Z,2021-12-21T23:59:59.7550000Z,0.8799,0.961,0.8527,0.9467,471318013.0,626112
2021-12-23T00:00:00.0000000Z,2021-12-22T00:00:00.7490000Z,2021-12-22T23:59:58.1460000Z,0.9466,0.9738,0.923,0.9537,401407051.0,628940
2021-12-24T00:00:00.0000000Z,2021-12-23T00:00:01.9720000Z,2021-12-23T23:59:59.9930000Z,0.9538,1.0167,0.9372,0.9941,478985659.0,731577
2021-12-25T00:00:00.0000000Z,2021-12-24T00:00:00.4710000Z,2021-12-24T23:59:59.9390000Z,0.9941,0.9966,0.8964,0.9115,562967950.0,783766
2021-12-26T00:00:00.0000000Z,2021-12-25T00:00:00.1240000Z,2021-12-25T23:59:58.7850000Z,0.9114,0.935,0.8981,0.9252,250074945.0,379781
2021-12-27T00:00:00.0000000Z,2021-12-26T00:00:00.0630000Z,2021-12-26T23:59:59.3990000Z,0.9252,0.9334,0.9052,0.92,163438501.0,258963
2021-12-28T00:00:00.0000000Z,2021-12-27T00:00:00.0320000Z,2021-12-27T23:59:58.5870000Z,0.92,0.956,0.9141,0.9269,236180062.0,337582
2021-12-29T00:00:00.0000000Z,2021-12-28T00:00:00.3380000Z,2021-12-28T23:59:58.8050000Z,0.9269,0.9269,0.8456,0.8515,321266081.0,410901
2021-12-30T00:00:00.0000000Z,2021-12-29T00:00:00.9300000Z,2021-12-29T23:59:58.4740000Z,0.8516,0.8645,0.81,0.8171,306344202.0,347704
2021-12-31T00:00:00.0000000Z,2021-12-30T00:00:01.5590000Z,2021-12-30T23:59:58.6430000Z,0.8172,0.86,0.802,0.8386,262671659.0,305744
2022-01-01T00:00:00.0000000Z,2021-12-31T00:00:01.9370000Z,2021-12-31T23:59:59.3000000Z,0.8385,0.8545,0.8025,0.8297,239816437.0,284027
2022-01-02T00:00:00.0000000Z,2022-01-01T00:00:01.0940000Z,2022-01-01T23:59:59.3130000Z,0.8298,0.8557,0.8297,0.8507,136976730.0,178238
2022-01-04T00:00:00.0000000Z,2022-01-03T00:00:00.2870000Z,2022-01-03T23:59:58.6850000Z,0.8586,0.8587,0.8213,0.8324,178593070.0,232435
2022-01-05T00:00:00.0000000Z,2022-01-04T00:00:00.6460000Z,2022-01-04T23:59:59.7780000Z,0.8324,0.8456,0.7794,0.8228,214415744.0,270966
2022-01-06T00:00:00.0000000Z,2022-01-05T00:00:00.1940000Z,2022-01-05T23:59:59.9300000Z,0.8227,0.8372,0.7092,0.7726,370612510.0,482373
2022-01-07T00:00:00.0000000Z,2022-01-06T00:00:00.0530000Z,2022-01-06T23:59:58.5220000Z,0.7725,0.7909,0.7377,0.7791,307202277.0,415169
2022-01-08T00:00:00.0000000Z,2022-01-07T00:00:01.8030000Z,2022-01-07T23:59:59.4690000Z,0.779,0.7808,0.7287,0.7634,372926762.0,511973
2022-01-09T00:00:00.0000000Z,2022-01-08T00:00:00.1280000Z,2022-01-08T23:59:57.0390000Z,0.7634,0.7768,0.7222,0.7452,253028571.0,347309
2022-01-10T00:00:00.0000000Z,2022-01-09T00:00:00.8130000Z,2022-01-09T23:59:58.2630000Z,0.7452,0.7667,0.7381,0.753,151504425.0,211473
2022-01-11T00:00:00.0000000Z,2022-01-10T00:00:00.3120000Z,2022-01-10T23:59:59.7810000Z,0.753,0.7589,0.6967,0.7399,313080154.0,359880
2022-01-12T00:00:00.0000000Z,2022-01-11T00:00:00.1100000Z,2022-01-11T23:59:56.5210000Z,0.7399,0.7768,0.7306,0.7703,254065075.0,285391
2022-01-13T00:00:00.0000000Z,2022-01-12T00:00:00.9210000Z,2022-01-12T23:59:59.8050000Z,0.7702,0.816,0.757,0.7987,295701910.0,330205
2022-01-14T00:00:00.0000000Z,2022-01-13T00:00:01.1050000Z,2022-01-13T23:59:59.9950000Z,0.7986,0.8024,0.7604,0.768,227752351.0,247520
2022-01-15T00:00:00.0000000Z,2022-01-14T00:00:01.3790000Z,2022-01-14T23:59:59.1480000Z,0.7677,0.8,0.7513,0.7732,221104212.0,242416
2022-01-16T00:00:00.0000000Z,2022-01-15T00:00:00.6880000Z,2022-01-15T23:59:59.6650000Z,0.7733,0.79,0.768,0.7791,138352615.0,159110
2022-01-17T00:00:00.0000000Z,2022-01-16T00:00:01.3870000Z,2022-01-16T23:59:56.1350000Z,0.7791,0.7884,0.768,0.7784,125068081.0,157210
2022-01-18T00:00:00.0000000Z,2022-01-17T00:00:02.2800000Z,2022-01-17T23:59:59.2740000Z,0.7785,0.7805,0.7498,0.7617,181449121.0,205056
2022-01-19T00:00:00.0000000Z,2022-01-18T00:00:02.0380000Z,2022-01-18T23:59:59.0970000Z,0.7616,0.7686,0.7352,0.7509,188367099.0,209700
2022-01-20T00:00:00.0000000Z,2022-01-19T00:00:00.5590000Z,2022-01-19T23:59:59.2150000Z,0.751,0.7533,0.7231,0.7381,190555142.0,214504
2022-01-21T00:00:00.0000000Z,2022-01-20T00:00:00.2980000Z,2022-01-20T23:59:59.8240000Z,0.7381,0.7622,0.7161,0.7199,205931050.0,218718
2022-01-22T00:00:00.0000000Z,2022-01-21T00:00:00.1460000Z,2022-01-21T23:59:59.5640000Z,0.7199,0.7285,0.6112,0.6368,612944841.0,579921
2022-01-23T00:00:00.0000000Z,2022-01-22T00:00:00.0740000Z,2022-01-22T23:59:57.6500000Z,0.6368,0.6542,0.5489,0.5966,769947907.12,714427
2022-01-24T00:00:00.0000000Z,2022-01-23T00:00:00.6510000Z,2022-01-23T23:59:59.8950000Z,0.5966,0.6352,0.59,0.6283,330935158.0,347426
2022-01-25T00:00:00.0000000Z,2022-01-24T00:00:00.0450000Z,2022-01-24T23:59:59.9670000Z,0.6284,0.6286,0.5524,0.6118,513343471.0,520142
2022-01-26T00:00:00.0000000Z,2022-01-25T00:00:00.0930000Z,2022-01-25T23:59:59.5510000Z,0.6118,0.6243,0.5872,0.618,319596478.0,298353
2022-01-27T00:00:00.0000000Z,2022-01-26T00:00:00.6840000Z,2022-01-26T23:59:59.8850000Z,0.6178,0.6586,0.6047,0.6193,466864710.0,425965
2022-01-28T00:00:00.0000000Z,2022-01-27T00:00:00.5100000Z,2022-01-27T23:59:57.9970000Z,0.6193,0.6247,0.5893,0.6088,292543906.0,264351
2022-01-29T00:00:00.0000000Z,2022-01-28T00:00:00.6400000Z,2022-01-28T23:59:51.2410000Z,0.6089,0.614,0.5916,0.6111,221009653.0,215447
2022-01-30T00:00:00.0000000Z,2022-01-29T00:00:00.4920000Z,2022-01-29T23:59:58.3930000Z,0.6112,0.6255,0.6083,0.6174,154572094.0,157630
2022-01-31T00:00:00.0000000Z,2022-01-30T00:00:00.0770000Z,2022-01-30T23:59:59.9360000Z,0.6175,0.6232,0.5973,0.6013,146491081.0,155232
2022-02-01T00:00:00.0000000Z,2022-01-31T00:00:00.7960000Z,2022-01-31T23:59:59.3810000Z,0.6012,0.6242,0.5803,0.6174,213749309.0,202749
2022-02-02T00:00:00.0000000Z,2022-02-01T00:00:00.5750000Z,2022-02-01T23:59:58.8990000Z,0.6174,0.6308,0.6107,0.6284,174300620.0,179180
2022-02-03T00:00:00.0000000Z,2022-02-02T00:00:01.3390000Z,2022-02-02T23:59:59.9720000Z,0.6284,0.6314,0.5955,0.6006,186608762.0,195159
2022-02-04T00:00:00.0000000Z,2022-02-03T00:00:01.3510000Z,2022-02-03T23:59:58.9880000Z,0.6006,0.6116,0.5886,0.6102,168119947.0,165976
2022-02-05T00:00:00.0000000Z,2022-02-04T00:00:00.0260000Z,2022-02-04T23:59:59.3710000Z,0.6101,0.6589,0.6044,0.6555,263927174.0,234991
2022-02-06T00:00:00.0000000Z,2022-02-05T00:00:00.2280000Z,2022-02-05T23:59:59.0100000Z,0.6557,0.6869,0.65,0.6656,310296779.0,296990
2022-02-07T00:00:00.0000000Z,2022-02-06T00:00:03.0330000Z,2022-02-06T23:59:59.9310000Z,0.6656,0.688,0.6589,0.6825,157303166.0,163540
2022-02-08T00:00:00.0000000Z,2022-02-07T00:00:00.0290000Z,2022-02-07T23:59:59.9320000Z,0.6825,0.839,0.6712,0.8314,1281150484.0,1545844
2022-02-09T00:00:00.0000000Z,2022-02-08T00:00:00.3350000Z,2022-02-08T23:59:59.6840000Z,0.8314,0.9142,0.8034,0.8763,1048879447.0,1336231
2022-02-10T00:00:00.0000000Z,2022-02-09T00:00:00.0690000Z,2022-02-09T23:59:59.9060000Z,0.8763,0.9168,0.8413,0.8697,626202143.0,803395
2022-02-11T00:00:00.0000000Z,2022-02-10T00:00:00.5790000Z,2022-02-10T23:59:59.6270000Z,0.8699,0.8975,0.821,0.8253,495010890.0,540824
2022-02-12T00:00:00.0000000Z,2022-02-11T00:00:00.2270000Z,2022-02-11T23:59:59.7030000Z,0.8253,0.8339,0.75,0.7591,482432190.0,519699
2022-02-13T00:00:00.0000000Z,2022-02-12T00:00:00.5970000Z,2022-02-12T23:59:59.9560000Z,0.759,0.8532,0.7465,0.8223,477838067.0,526417
2022-02-14T00:00:00.0000000Z,2022-02-13T00:00:00.0590000Z,2022-02-13T23:59:59.5730000Z,0.8223,0.8476,0.792,0.8057,351589704.0,411195
2022-02-15T00:00:00.0000000Z,2022-02-14T00:00:01.1920000Z,2022-02-14T23:59:59.0410000Z,0.8057,0.8127,0.7791,0.8012,304006647.0,298362
2022-02-16T00:00:00.0000000Z,2022-02-15T00:00:01.2510000Z,2022-02-15T23:59:58.4980000Z,0.8012,0.8599,0.7961,0.8515,279272144.0,292742
2022-02-17T00:00:00.0000000Z,2022-02-16T00:00:00.6590000Z,2022-02-16T23:59:59.6150000Z,0.8514,0.8532,0.8086,0.8366,252745706.0,272890
2022-02-18T00:00:00.0000000Z,2022-02-17T00:00:00.1420000Z,2022-02-17T23:59:59.9470000Z,0.8367,0.8448,0.7535,0.769,375093647.0,377721
2022-02-19T00:00:00.0000000Z,2022-02-18T00:00:00.0590000Z,2022-02-18T23:59:59.0800000Z,0.7689,0.8055,0.756,0.784,417945743.0,423084
2022-02-20T00:00:00.0000000Z,2022-02-19T00:00:02.2170000Z,2022-02-19T23:59:53.1950000Z,0.7841,0.8547,0.7696,0.8215,492929500.0,594162
2022-02-21T00:00:00.0000000Z,2022-02-20T00:00:00.1500000Z,2022-02-20T23:59:59.9650000Z,0.8215,0.8234,0.7643,0.7769,495454770.0,521656
2022-02-22T00:00:00.0000000Z,2022-02-21T00:00:00.4220000Z,2022-02-21T23:59:59.7560000Z,0.7769,0.802,0.6953,0.7018,621650777.0,558755
2022-02-23T00:00:00.0000000Z,2022-02-22T00:00:00.5240000Z,2022-02-22T23:59:59.4570000Z,0.7018,0.7266,0.6686,0.7209,597541290.0,503146
2022-02-24T00:00:00.0000000Z,2022-02-23T00:00:00.1000000Z,2022-02-23T23:59:59.1310000Z,0.7209,0.7441,0.6924,0.6967,437961400.0,352918
2022-02-25T00:00:00.0000000Z,2022-02-24T00:00:00.1770000Z,2022-02-24T23:59:58.8730000Z,0.6967,0.7226,0.6215,0.6963,986343826.0,776546
2022-02-26T00:00:00.0000000Z,2022-02-25T00:00:02.0010000Z,2022-02-25T23:59:59.9310000Z,0.6962,0.7807,0.6826,0.7699,557326858.0,483180
2022-02-27T00:00:00.0000000Z,2022-02-26T00:00:00.3370000Z,2022-02-26T23:59:57.7600000Z,0.7698,0.7955,0.7403,0.7508,520303115.0,518640
2022-02-28T00:00:00.0000000Z,2022-02-27T00:00:01.9050000Z,2022-02-27T23:59:58.4880000Z,0.7508,0.7677,0.7032,0.7215,441252224.0,380063
2022-03-01T00:00:00.0000000Z,2022-02-28T00:00:00.9650000Z,2022-02-28T23:59:59.9870000Z,0.7216,0.7938,0.7075,0.7809,444617964.0,411864
2022-03-02T00:00:00.0000000Z,2022-03-01T00:00:00.0640000Z,2022-03-01T23:59:59.5780000Z,0.7809,0.8039,0.7574,0.7839,391822528.0,396529
2022-03-03T00:00:00.0000000Z,2022-03-02T00:00:00.8830000Z,2022-03-02T23:59:58.3820000Z,0.784,0.7848,0.7562,0.7687,377530289.0,305991
2022-03-04T00:00:00.0000000Z,2022-03-03T00:00:00.6870000Z,2022-03-03T23:59:59.4730000Z,0.7688,0.7897,0.7336,0.7515,339295156.0,298359
2022-03-05T00:00:00.0000000Z,2022-03-04T00:00:02.2590000Z,2022-03-04T23:59:59.8550000Z,0.7514,0.755,0.6942,0.7127,382831997.0,325418
2022-03-06T00:00:00.0000000Z,2022-03-05T00:00:00.9360000Z,2022-03-05T23:59:57.9240000Z,0.7127,0.7693,0.7049,0.754,358175950.0,360838
2022-03-07T00:00:00.0000000Z,2022-03-06T00:00:00.1920000Z,2022-03-06T23:59:59.9480000Z,0.7539,0.7589,0.7211,0.7251,304732286.0,275079
2022-03-08T00:00:00.0000000Z,2022-03-07T00:00:00.0990000Z,2022-03-07T23:59:59.8620000Z,0.7252,0.7544,0.7033,0.7197,496358957.0,413215
2022-03-09T00:00:00.0000000Z,2022-03-08T00:00:00.1490000Z,2022-03-08T23:59:59.4930000Z,0.7196,0.7313,0.7135,0.7207,293749434.0,231723
2022-03-10T00:00:00.0000000Z,2022-03-09T00:00:00.0140000Z,2022-03-09T23:59:52.5130000Z,0.7208,0.775,0.7199,0.7658,396871031.0,341909
2022-03-11T00:00:00.0000000Z,2022-03-10T00:00:00.3810000Z,2022-03-10T23:59:59.1390000Z,0.7659,0.7797,0.7215,0.7361,397850898.0,350437
2022-03-12T00:00:00.0000000Z,2022-03-11T00:00:01.9730000Z,2022-03-11T23:59:58.5890000Z,0.7361,0.814,0.725,0.8029,526984782.0,515649
2022-03-13T00:00:00.0000000Z,2022-03-12T00:00:00.0740000Z,2022-03-12T23:59:59.8800000Z,0.8028,0.849,0.7783,0.7857,589059126.0,662771
2022-03-14T00:00:00.0000000Z,2022-03-13T00:00:00.3750000Z,2022-03-13T23:59:59.6240000Z,0.7857,0.8057,0.7508,0.7602,311210816.0,304131
2022-03-15T00:00:00.0000000Z,2022-03-14T00:00:01.4040000Z,2022-03-14T23:59:55.8230000Z,0.7602,0.7779,0.745,0.7748,326606464.0,277062
2022-03-16T00:00:00.0000000Z,2022-03-15T00:00:02.1680000Z,2022-03-15T23:59:59.4360000Z,0.7747,0.7768,0.7413,0.7657,243738629.0,224514
2022-03-17T00:00:00.0000000Z,2022-03-16T00:00:02.1280000Z,2022-03-16T23:59:59.3750000Z,0.7658,0.7945,0.7569,0.7919,350641035.0,338101
2022-03-18T00:00:00.0000000Z,2022-03-17T00:00:00.0270000Z,2022-03-17T23:59:58.5610000Z,0.7919,0.802,0.783,0.7935,264101320.0,239087
2022-03-19T00:00:00.0000000Z,2022-03-18T00:00:00.3300000Z,2022-03-18T23:59:59.8190000Z,0.7936,0.8007,0.7762,0.7965,222661984.0,202346
2022-03-20T00:00:00.0000000Z,2022-03-19T00:00:00.2230000Z,2022-03-19T23:59:59.8800000Z,0.7964,0.8268,0.7915,0.8194,248899447.0,265700
2022-03-21T00:00:00.0000000Z,2022-03-20T00:00:01.1670000Z,2022-03-20T23:59:58.7140000Z,0.8195,0.822,0.795,0.8057,185090508.0,177909
2022-03-22T00:00:00.0000000Z,2022-03-21T00:00:02.5370000Z,2022-03-21T23:59:59.2950000Z,0.8057,0.8549,0.7875,0.8373,316427663.0,362667
2022-03-23T00:00:00.0000000Z,2022-03-22T00:00:00.1630000Z,2022-03-22T23:59:59.4280000Z,0.8372,0.8653,0.8273,0.8366,305184306.0,340957
2022-03-24T00:00:00.0000000Z,2022-03-23T00:00:01.9180000Z,2022-03-23T23:59:59.5390000Z,0.8366,0.846,0.8171,0.8376,234832285.0,230046
2022-03-25T00:00:00.0000000Z,2022-03-24T00:00:00.3520000Z,2022-03-24T23:59:56.5290000Z,0.8376,0.85,0.8272,0.8428,282122073.0,280263
2022-03-26T00:00:00.0000000Z,2022-03-25T00:00:04.7410000Z,2022-03-25T23:59:46.2920000Z,0.8428,0.8459,0.8185,0.8239,214415785.0,194776
2022-03-27T00:00:00.0000000Z,2022-03-26T00:00:00.1420000Z,2022-03-26T23:59:59.6610000Z,0.8239,0.8349,0.8206,0.8327,122433652.0,108590
2022-03-28T00:00:00.0000000Z,2022-03-27T00:00:01.1580000Z,2022-03-27T23:59:59.5320000Z,0.8326,0.8582,0.8275,0.858,198619688.0,199174
2022-03-29T00:00:00.0000000Z,2022-03-28T00:00:00.2160000Z,2022-03-28T23:59:59.8150000Z,0.8579,0.93,0.8528,0.8641,479115365.0,540880
2022-03-30T00:00:00.0000000Z,2022-03-29T00:00:00.4500000Z,2022-03-29T23:59:59.4270000Z,0.864,0.8857,0.8389,0.8577,264756291.0,293027
2022-03-31T00:00:00.0000000Z,2022-03-30T00:00:02.1720000Z,2022-03-30T23:59:59.5880000Z,0.8576,0.8718,0.8455,0.8613,201046259.0,224285
2022-04-01T00:00:00.0000000Z,2022-03-31T00:00:00.3550000Z,2022-03-31T23:59:59.4980000Z,0.8613,0.8737,0.7794,0.8148,366885364.0,400147
2022-04-02T00:00:00.0000000Z,2022-04-01T00:00:00.7760000Z,2022-04-01T23:59:54.2530000Z,0.8149,0.8343,0.807,0.8277,253911838.0,251689
2022-04-03T00:00:00.0000000Z,2022-04-02T00:00:01.4620000Z,2022-04-02T23:59:59.0730000Z,0.8277,0.8499,0.8185,0.824,210041825.0,208651
2022-04-04T00:00:00.0000000Z,2022-04-03T00:00:00.0570000Z,2022-04-03T23:59:57.8650000Z,0.824,0.8519,0.8143,0.8432,159435879.0,156919
2022-04-05T00:00:00.0000000Z,2022-04-04T00:00:02.5460000Z,2022-04-04T23:59:57.8250000Z,0.8432,0.844,0.8041,0.826,216740017.0,215429
2022-04-06T00:00:00.0000000Z,2022-04-05T00:00:00.4860000Z,2022-04-05T23:59:59.5180000Z,0.8261,0.8366,0.8145,0.8164,174779509.0,158487
2022-04-07T00:00:00.0000000Z,2022-04-06T00:00:00.5540000Z,2022-04-06T23:59:59.9280000Z,0.8164,0.8184,0.7555,0.7595,348686323.0,364137
2022-04-08T00:00:00.0000000Z,2022-04-07T00:00:00.0260000Z,2022-04-07T23:59:59.9560000Z,0.7594,0.7911,0.7523,0.7871,195710030.0,203123
2022-04-09T00:00:00.0000000Z,2022-04-08T00:00:01.2920000Z,2022-04-08T23:59:59.1640000Z,0.787,0.7944,0.7463,0.7549,210544461.0,208111
2022-04-10T00:00:00.0000000Z,2022-04-09T00:00:01.1430000Z,2022-04-09T23:59:59.3420000Z,0.755,0.7668,0.7531,0.7622,102131244.0,107344
2022-04-11T00:00:00.0000000Z,2022-04-10T00:00:00.0510000Z,2022-04-10T23:59:59.8210000Z,0.7623,0.7731,0.7524,0.7543,123028708.0,127125
2022-04-12T00:00:00.0000000Z,2022-04-11T00:00:00.1760000Z,2022-04-11T23:59:59.3450000Z,0.7543,0.7558,0.6802,0.6948,354280996.0,327941
2022-04-13T00:00:00.0000000Z,2022-04-12T00:00:01.7060000Z,2022-04-12T23:59:59.9710000Z,0.6949,0.734,0.6924,0.7152,263118853.0,261015
2022-04-14T00:00:00.0000000Z,2022-04-13T00:00:00.0430000Z,2022-04-13T23:59:59.7160000Z,0.7151,0.7252,0.7017,0.7232,217937566.0,205229
2022-04-15T00:00:00.0000000Z,2022-04-14T00:00:00.5030000Z,2022-04-14T23:59:58.2780000Z,0.7232,0.7413,0.7083,0.7262,239629937.0,217510
2022-04-16T00:00:00.0000000Z,2022-04-15T00:00:10.3080000Z,2022-04-15T23:59:59.4040000Z,0.7262,0.7975,0.7261,0.7858,439674195.0,490650
2022-04-17T00:00:00.0000000Z,2022-04-16T00:00:00.1310000Z,2022-04-16T23:59:59.7580000Z,0.7859,0.7999,0.7658,0.7808,206493032.0,195172
2022-04-18T00:00:00.0000000Z,2022-04-17T00:00:01.9430000Z,2022-04-17T23:59:58.8200000Z,0.7808,0.7861,0.7477,0.7519,188440539.0,176439
2022-04-19T00:00:00.0000000Z,2022-04-18T00:00:00.0150000Z,2022-04-18T23:59:59.9200000Z,0.7519,0.7699,0.7266,0.7699,257757252.0,258339
2022-04-20T00:00:00.0000000Z,2022-04-19T00:00:01.0060000Z,2022-04-19T23:59:58.0890000Z,0.7698,0.786,0.7588,0.7749,199132020.0,191968
2022-04-21T00:00:00.0000000Z,2022-04-20T00:00:02.1620000Z,2022-04-20T23:59:57.6910000Z,0.7749,0.7753,0.742,0.7517,220246970.0,192462
2022-04-22T00:00:00.0000000Z,2022-04-21T00:00:00.0530000Z,2022-04-21T23:59:59.2180000Z,0.7517,0.7686,0.718,0.7328,241310449.0,241040
2022-04-23T00:00:00.0000000Z,2022-04-22T00:00:02.5640000Z,2022-04-22T23:59:59.9780000Z,0.7328,0.7387,0.7142,0.7179,220757625.0,216443
2022-04-24T00:00:00.0000000Z,2022-04-23T00:00:00.0660000Z,2022-04-23T23:59:54.9460000Z,0.7178,0.7267,0.7023,0.7057,163001127.0,154317
2022-04-25T00:00:00.0000000Z,2022-04-24T00:00:00.5750000Z,2022-04-24T23:59:59.3640000Z,0.7057,0.7119,0.6944,0.6981,144945400.0,137510
2022-04-26T00:00:00.0000000Z,2022-04-25T00:00:02.1080000Z,2022-04-25T23:59:58.2150000Z,0.698,0.6998,0.6451,0.6931,399355926.0,354145
2022-04-27T00:00:00.0000000Z,2022-04-26T00:00:00.3190000Z,2022-04-26T23:59:59.0190000Z,0.6931,0.7065,0.6276,0.642,355964613.0,311924
2022-04-28T00:00:00.0000000Z,2022-04-27T00:00:03.8220000Z,2022-04-27T23:59:58.9890000Z,0.642,0.663,0.6361,0.6522,277896237.0,241853
2022-04-29T00:00:00.0000000Z,2022-04-28T00:00:01.8730000Z,2022-04-28T23:59:55.8300000Z,0.6522,0.6567,0.6333,0.6428,235264284.0,190027
2022-04-30T00:00:00.0000000Z,2022-04-29T00:00:01.4500000Z,2022-04-29T23:59:58.2540000Z,0.6428,0.6464,0.5992,0.6116,322170716.0,234143
2022-05-01T00:00:00.0000000Z,2022-04-30T00:00:02.1310000Z,2022-04-30T23:59:59.9480000Z,0.6115,0.6288,0.5663,0.5845,354754733.0,274288
2022-05-02T00:00:00.0000000Z,2022-05-01T00:00:01.2290000Z,2022-05-01T23:59:59.7520000Z,0.5845,0.6125,0.576,0.607,279653905.0,253008
2022-05-03T00:00:00.0000000Z,2022-05-02T00:00:05.8010000Z,2022-05-02T23:59:57.0910000Z,0.607,0.6312,0.5984,0.6143,332748235.0,255037
2022-05-04T00:00:00.0000000Z,2022-05-03T00:00:04.0960000Z,2022-05-03T23:59:55.3660000Z,0.6143,0.628,0.5961,0.6047,283950488.0,192912
2022-05-05T00:00:00.0000000Z,2022-05-04T00:00:05.2070000Z,2022-05-04T23:59:58.8120000Z,0.6047,0.65,0.6039,0.6459,345607731.0,250260
2022-05-06T00:00:00.0000000Z,2022-05-05T00:00:00.4270000Z,2022-05-05T23:59:58.4920000Z,0.646,0.6572,0.5801,0.5981,446874051.0,326379
2022-05-07T00:00:00.0000000Z,2022-05-06T00:00:02.4370000Z,2022-05-06T23:59:59.1210000Z,0.5981,0.6164,0.5875,0.6022,363872112.0,281104
2022-05-08T00:00:00.0000000Z,2022-05-07T00:00:00.3920000Z,2022-05-07T23:59:55.5450000Z,0.6022,0.6044,0.5692,0.5808,242654659.0,162673
2022-05-09T00:00:00.0000000Z,2022-05-08T00:00:01.0500000Z,2022-05-08T23:59:57.8310000Z,0.5808,0.5833,0.5572,0.5662,335981906.0,204020
2022-05-10T00:00:00.0000000Z,2022-05-09T00:00:02.6980000Z,2022-05-09T23:59:59.9870000Z,0.5663,0.5789,0.47,0.4873,841979616.3299999,614982
2022-05-11T00:00:00.0000000Z,2022-05-10T00:00:00.0500000Z,2022-05-10T23:59:59.9940000Z,0.4872,0.5371,0.4722,0.513,899513657.0,636461
